"","Year","SurveyDate","BlockID","SiteID","Block","Site","FragSize","Hunted","ForestProp1km","FragRatio1km","PointID","Latitude","Longitude","PlantID","ScientificName","Genus","Species","Family","CommonName","ScatPiles","Plants","Browsed"
"551",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP15",41.883575,-72.32618,NA,NA,NA,NA,NA,NA,0,0,0
"552",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP16",41.885441,-72.325546,NA,NA,NA,NA,NA,NA,0,0,0
"553",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP17",41.885029,-72.325424,NA,NA,NA,NA,NA,NA,0,0,0
"554",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP18",41.884583,-72.325424,NA,NA,NA,NA,NA,NA,1,0,0
"555",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP19",41.884071,-72.325424,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",1,1,0
"556",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP20",41.883656,-72.325523,NA,NA,NA,NA,NA,NA,0,0,0
"557",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP21",41.885445,-72.324844,NA,NA,NA,NA,NA,NA,2,0,0
"558",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP22",41.884956,-72.324951,NA,NA,NA,NA,NA,NA,1,0,0
"559",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP23",41.884506,-72.324867,NA,NA,NA,NA,NA,NA,0,0,0
"560",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP24",41.884056,-72.324905,NA,NA,NA,NA,NA,NA,1,0,0
"561",2017,2017-04-21,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP25",41.883541,-72.324776,NA,NA,NA,NA,NA,NA,0,0,0
"562",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP1",41.909897,-72.146851,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,1,0
"563",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP2",41.909374,-72.146797,"BETXX","Betula","Betula","","Betulaceae","Birch",0,2,0
"564",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP3",41.908985,-72.14669,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",1,2,2
"565",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP4",41.908573,-72.146645,NA,NA,NA,NA,NA,NA,0,0,0
"566",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP5",41.908112,-72.146576,NA,NA,NA,NA,NA,NA,0,0,0
"567",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP6",41.909801,-72.146271,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,7,1
"568",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP7",41.909435,-72.146065,NA,NA,NA,NA,NA,NA,0,0,0
"569",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP8",41.909088,-72.145988,NA,NA,NA,NA,NA,NA,0,0,0
"570",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP9",41.90863,-72.146065,NA,NA,NA,NA,NA,NA,0,0,0
"571",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP10",41.908165,-72.145851,NA,NA,NA,NA,NA,NA,0,0,0
"572",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP11",41.909885,-72.145699,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,4,3
"573",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP12",41.909355,-72.145546,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,4,4
"574",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP13",41.908909,-72.145622,NA,NA,NA,NA,NA,NA,0,0,0
"575",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP14",41.908314,-72.145561,NA,NA,NA,NA,NA,NA,0,0,0
"576",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP15",41.907867,-72.1455,NA,NA,NA,NA,NA,NA,0,0,0
"577",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP16",41.910015,-72.144997,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,5,3
"578",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP17",41.909409,-72.145126,NA,NA,NA,NA,NA,NA,0,0,0
"579",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP18",41.908993,-72.145111,NA,NA,NA,NA,NA,NA,0,0,0
"580",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP19",41.908562,-72.14505,NA,NA,NA,NA,NA,NA,0,0,0
"581",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP20",41.908066,-72.144875,NA,NA,NA,NA,NA,NA,0,0,0
"582",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP21",41.909924,-72.144188,NA,NA,NA,NA,NA,NA,0,0,0
"583",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP22",41.909462,-72.144325,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,5,1
"584",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP23",41.908974,-72.144371,NA,NA,NA,NA,NA,NA,0,0,0
"585",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP24",41.908558,-72.144417,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,4,1
"586",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP24",41.908558,-72.144417,"BETXX","Betula","Betula","","Betulaceae","Birch",NA,1,0
"587",2017,2017-05-02,"NC","MRL","Natchaug","Natchaug_MoonRoad",342.905,"yes",0.812,1.074,"NC_MRL_DP25",41.908142,-72.144463,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,7,4
"588",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP1",41.433407,-72.539345,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,12,6
"589",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP2",41.432793,-72.539192,NA,NA,NA,NA,NA,NA,0,0,0
"590",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP3",41.432354,-72.539207,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",0,1,1
"591",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP4",41.431973,-72.539192,NA,NA,NA,NA,NA,NA,0,0,0
"592",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP5",41.431545,-72.53923,NA,NA,NA,NA,NA,NA,0,0,0
"593",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP6",41.433453,-72.538727,NA,NA,NA,NA,NA,NA,0,0,0
"594",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP7",41.432842,-72.538643,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",1,3,0
"595",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP8",41.432384,-72.538651,NA,NA,NA,NA,NA,NA,0,0,0
"596",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP9",41.431915,-72.538612,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",0,3,3
"597",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP10",41.431454,-72.538589,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,2,0
"598",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP11",41.433414,-72.538094,NA,NA,NA,NA,NA,NA,0,0,0
"599",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP12",41.432953,-72.538063,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,2,0
"600",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP12",41.432953,-72.538063,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",NA,4,4
"601",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP13",41.432442,-72.538094,NA,NA,NA,NA,NA,NA,0,0,0
"602",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP14",41.431995,-72.537994,"BETXX","Betula","Betula","","Betulaceae","Birch",0,1,1
"603",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP14",41.431995,-72.537994,"ACEXX","Acer","Acer","","Aceraceae","Maple",NA,1,0
"604",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP15",41.431549,-72.538071,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,2,0
"605",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP15",41.431549,-72.538071,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",NA,1,0
"606",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP16",41.433224,-72.537544,NA,NA,NA,NA,NA,NA,1,0,0
"607",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP17",41.432747,-72.537544,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,6,0
"608",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP18",41.432285,-72.537552,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,3,0
"609",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP19",41.431858,-72.537537,NA,NA,NA,NA,NA,NA,0,0,0
"610",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP20",41.431458,-72.537514,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",1,1,1
"611",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP21",41.433228,-72.536766,NA,NA,NA,NA,NA,NA,1,0,0
"612",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP22",41.432678,-72.536751,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,4,0
"613",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP23",41.432228,-72.536743,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,5,0
"614",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP24",41.431778,-72.536743,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,2,0
"615",2017,2017-05-03,"CP","CPM","Cockaponset","Cockaponset_Medium",206.439,"yes",0.781,1.554,"CP_CPM_DP25",41.431328,-72.536743,NA,NA,NA,NA,NA,NA,0,0,0
"616",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP5",41.46843,-72.546188,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",0,1,1
"617",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP10",41.468006,-72.546242,NA,NA,NA,NA,NA,NA,0,0,0
"618",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP1",41.468349,-72.545601,NA,NA,NA,NA,NA,NA,0,0,0
"619",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP2",41.467941,-72.545563,NA,NA,NA,NA,NA,NA,0,0,0
"620",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP3",41.467499,-72.54557,NA,NA,NA,NA,NA,NA,0,0,0
"621",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP4",41.467064,-72.545593,NA,NA,NA,NA,NA,NA,0,0,0
"622",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP6",41.468342,-72.544975,NA,NA,NA,NA,NA,NA,0,0,0
"623",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP7",41.467865,-72.544914,NA,NA,NA,NA,NA,NA,0,0,0
"624",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP8",41.467403,-72.544899,NA,NA,NA,NA,NA,NA,0,0,0
"625",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP9",41.466934,-72.544891,NA,NA,NA,NA,NA,NA,0,0,0
"626",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP11",41.468388,-72.544228,NA,NA,NA,NA,NA,NA,0,0,0
"627",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP12",41.467937,-72.544228,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",0,3,0
"628",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP13",41.467499,-72.544258,NA,NA,NA,NA,NA,NA,0,0,0
"629",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP14",41.467007,-72.544212,NA,NA,NA,NA,NA,NA,0,0,0
"630",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP15",41.466579,-72.544212,NA,NA,NA,NA,NA,NA,1,0,0
"631",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP16",41.468365,-72.543427,NA,NA,NA,NA,NA,NA,0,0,0
"632",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP17",41.467834,-72.543442,NA,NA,NA,NA,NA,NA,0,0,0
"633",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP18",41.467415,-72.543472,"PRUXX","Prunus","Prunus","","Rosaceae","Cherry",0,1,0
"634",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP19",41.466942,-72.543442,NA,NA,NA,NA,NA,NA,0,0,0
"635",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP20",41.466515,-72.543472,NA,NA,NA,NA,NA,NA,0,0,0
"636",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP21",41.468281,-72.542702,NA,NA,NA,NA,NA,NA,0,0,0
"637",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP22",41.467739,-72.542664,NA,NA,NA,NA,NA,NA,2,0,0
"638",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP23",41.467289,-72.542664,NA,NA,NA,NA,NA,NA,0,0,0
"639",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP24",41.466702,-72.542648,NA,NA,NA,NA,NA,NA,0,0,0
"640",2017,2017-05-03,"CP","HRS","Cockaponset","Hubbard_Road",2.973,"yes",0.79,0.826,"CP_HRS_DP25",41.466236,-72.542572,NA,NA,NA,NA,NA,NA,0,0,0
"641",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP1",41.474327,-72.632301,NA,NA,NA,NA,NA,NA,0,0,0
"642",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP2",41.473808,-72.632309,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,1,0
"643",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP3",41.4734,-72.632263,"BETXX","Betula","Betula","","Betulaceae","Birch",0,1,0
"644",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP4",41.472961,-72.632248,NA,NA,NA,NA,NA,NA,0,0,0
"645",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP5",41.472488,-72.632286,NA,NA,NA,NA,NA,NA,0,0,0
"646",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP6",41.474342,-72.63176,NA,NA,NA,NA,NA,NA,0,0,0
"647",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP7",41.4739,-72.631729,NA,NA,NA,NA,NA,NA,0,0,0
"648",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP8",41.473427,-72.631744,NA,NA,NA,NA,NA,NA,0,0,0
"649",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP9",41.472961,-72.631783,NA,NA,NA,NA,NA,NA,0,0,0
"650",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP10",41.4725,-72.631821,NA,NA,NA,NA,NA,NA,0,0,0
"651",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP11",41.474529,-72.63105,NA,NA,NA,NA,NA,NA,0,0,0
"652",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP12",41.473999,-72.631004,NA,NA,NA,NA,NA,NA,0,0,0
"653",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP13",41.473549,-72.631172,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,3,0
"654",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP14",41.473068,-72.631004,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",0,4,0
"655",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP15",41.472618,-72.631004,NA,NA,NA,NA,NA,NA,0,0,0
"656",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP16",41.474415,-72.630402,NA,NA,NA,NA,NA,NA,0,0,0
"657",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP17",41.473965,-72.630402,NA,NA,NA,NA,NA,NA,0,0,0
"658",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP18",41.473515,-72.630402,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,2,0
"659",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP19",41.473068,-72.630402,NA,NA,NA,NA,NA,NA,0,0,0
"660",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP20",41.472614,-72.630402,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,1,0
"661",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP21",41.474411,-72.629791,"KALLA","Kalmia latifolia","Kalmia","latifolia","Ericaceae","Mountain Laurel",0,1,0
"662",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP22",41.473961,-72.629791,NA,NA,NA,NA,NA,NA,0,0,0
"663",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP23",41.473507,-72.629791,NA,NA,NA,NA,NA,NA,0,0,0
"664",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP24",41.473061,-72.629791,NA,NA,NA,NA,NA,NA,0,0,0
"665",2017,2017-05-03,"MT","MPL","Middletown","Millers_Pond",416.223,"yes",0.704,1.654,"MT_MPL_DP25",41.472614,-72.629791,NA,NA,NA,NA,NA,NA,0,0,0
"666",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP1",41.562706,-72.465271,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",0,1,0
"667",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP2",41.562164,-72.465187,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",0,3,2
"668",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP3",41.561691,-72.465179,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",0,4,0
"669",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP4",41.561283,-72.465172,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",0,1,0
"670",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP5",41.56086,-72.465195,NA,NA,NA,NA,NA,NA,0,0,0
"671",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP6",41.562695,-72.464615,"BETXX","Betula","Betula","","Betulaceae","Birch",0,1,1
"672",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP6",41.562695,-72.464615,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",NA,1,1
"673",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP7",41.562275,-72.464523,"ACERU","Acer rubrum","Acer","rubrum","Aceraceae","Red Maple",0,1,1
"674",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP8",41.561813,-72.464508,NA,NA,NA,NA,NA,NA,0,0,0
"675",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP9",41.561363,-72.4645,NA,NA,NA,NA,NA,NA,0,0,0
"676",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP10",41.560902,-72.464508,NA,NA,NA,NA,NA,NA,0,0,0
"677",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP11",41.562756,-72.463913,"BETXX","Betula","Betula","","Betulaceae","Birch",1,1,0
"678",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP11",41.562756,-72.463913,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",NA,1,0
"679",2017,2017-05-03,"SM","SMS","Salmon","Salmon_small",18.117,"yes",0.822,1.163,"SM_SMS_DP12",41.562305,-72.463844,NA,NA,NA,NA,NA,NA,0,0,0
