"BlockID","SiteID","FragSize","SizeClass","ForestProp1km","FragRatio1km","ForestProp1kmRadius","FragRatio1kmRadius","Hunted","BrowseProb","ScatPredict","PointID","Latitude","Longitude","CornerFlagged","Year","SurveyDate","Tree","TreeGenus","TreeSpecies","TreeFamily","DBH","Height","Branches1_2m","Dead"
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_2",41.676212,-72.481361,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.8,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_2",41.676212,-72.481361,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.8,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_2",41.676212,-72.481361,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.8,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_2",41.676212,-72.481361,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.15,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_2",41.676212,-72.481361,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.1,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_2",41.676212,-72.481361,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_2",41.676212,-72.481361,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",0.75,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_2",41.676212,-72.481361,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",NA,1.66,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_2",41.676212,-72.481361,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",NA,1.4,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae",63.6,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",32.6,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",5.1,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Fagus grandifolia","Fagus","grandifolia","Fagaceae",NA,1.27,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Fagus grandifolia","Fagus","grandifolia","Fagaceae",NA,1.87,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Fagus grandifolia","Fagus","grandifolia","Fagaceae",NA,1.38,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Fagus grandifolia","Fagus","grandifolia","Fagaceae",NA,1.04,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Fagus grandifolia","Fagus","grandifolia","Fagaceae",NA,1.29,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Fagus grandifolia","Fagus","grandifolia","Fagaceae",NA,1.43,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_1",41.676685,-72.480492,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",2.1,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Betula alleghaniensis","Betula","alleghaniensis","Betulaceae",23.4,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",3.7,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Berberis thunbergii","Berberis","thunbergii","Berberidaceae",NA,1.12,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Lindera benzoin","Lindera","benzoin","Lauraceae",4.4,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Lindera benzoin","Lindera","benzoin","Lauraceae",3.7,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",22.3,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",5.4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Ilex verticillata","Ilex","verticillata","Aquifoliaceae",NA,1.48,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Clethra alnifolia","Clethra","alnifolia","Clethraceae",1.3,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Clethra alnifolia","Clethra","alnifolia","Clethraceae",2.1,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Clethra alnifolia","Clethra","alnifolia","Clethraceae",1.1,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Lindera benzoin","Lindera","benzoin","Lauraceae",3.4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_10_2",41.676685,-72.480492,NA,2017,2017-08-11,"Quercus rubra","Quercus","rubra","Fagaceae",10.8,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",17.3,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.1,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Quercus rubra","Quercus","rubra","Fagaceae",59.5,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",5.5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",2.2,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.6,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",0.9,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",2.1,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",3.4,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Quercus rubra","Quercus","rubra","Fagaceae",37.4,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",1.9,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",5.3,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",2.2,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",1.1,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.1,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Carya ovata","Carya","ovata","Juglandaceae",4.3,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",3,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",NA,1.21,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",NA,1.52,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",18.3,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_2",41.675697,-72.48204,NA,2017,2017-08-11,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",5.6,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",25.2,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",3.7,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",12.6,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",0.5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.6,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",0.7,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",0.6,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",2.4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Quercus rubra","Quercus","rubra","Fagaceae",39.4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",6.5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",4.65,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",0.9,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",0.9,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",3.5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",6.1,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_4",41.675903,-72.481918,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.6,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_1",41.676212,-72.481361,NA,2017,2017-08-11,"Quercus rubra","Quercus","rubra","Fagaceae",39.7,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_1",41.676212,-72.481361,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",9,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_1",41.676212,-72.481361,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",19.7,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_1",41.676212,-72.481361,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",20.2,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_1",41.676212,-72.481361,NA,2017,2017-08-11,"Quercus rubra","Quercus","rubra","Fagaceae",54.1,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_1",41.676212,-72.481361,NA,2017,2017-08-11,"Quercus rubra","Quercus","rubra","Fagaceae",31.6,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_1",41.676212,-72.481361,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",4.4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_7_1",41.676212,-72.481361,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",5.5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",3,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",2.8,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",3,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",5.4,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",3.3,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",3.25,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",1.95,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",3.5,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",3.9,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_6_2",41.67609,-72.482849,NA,2017,2017-08-11,"Carya ovata","Carya","ovata","Juglandaceae",3.95,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Quercus rubra","Quercus","rubra","Fagaceae",29,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.6,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.2,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Quercus rubra","Quercus","rubra","Fagaceae",55.6,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.65,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",8.9,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",3.6,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.9,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",3.6,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",5.7,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.7,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.15,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",4.2,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Acer rubrum","Acer","rubrum","Aceraceae",6.45,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",3.3,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",1.5,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",3.1,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Betula lenta","Betula","lenta","Betulaceae",4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",3.4,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.9,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",2.6,NA,"yes",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Nyssa sylvatica","Nyssa","sylvatica","Cornaceae",12.2,NA,"no",NA
"MM","MML",1013.98,"large",0.677,1.973,0.955,0.09,"yes",0.038,0.1,"MM_MML_3",41.67588,-72.482216,NA,2017,2017-08-11,"Nyssa sylvatica","Nyssa","sylvatica","Cornaceae",7.7,NA,"yes",NA
